edge_index,u_lon,u_lat,v_lon,v_lat
11743,-122.4218755,37.7268603,-122.4213775,37.7256604
11744,-122.4218755,37.7268603,-122.4223665,37.7280597
11745,-122.4179328,37.7278928,-122.4169535,37.7281514
11746,-122.4179328,37.7278928,-122.4174308,37.726693
11747,-122.4169535,37.7281514,-122.4159628,37.7284038
11748,-122.4169535,37.7281514,-122.4164522,37.7269446
11749,-122.4159628,37.7284038,-122.4149761,37.7286644
11750,-122.4159628,37.7284038,-122.4154674,37.7272065
11751,-122.4149761,37.7286644,-122.4139965,37.7289203
11752,-122.4149761,37.7286644,-122.4144748,37.7274602
11753,-122.4139965,37.7289203,-122.4134891,37.7277235
11754,-122.4120215,37.7294401,-122.4115231,37.7282358
11755,-122.4348568,37.7246416,-122.4344428,37.7251845
11756,-122.4332484,37.7239431,-122.4324456,37.7235569
11757,-122.4332484,37.7239431,-122.4344171,37.7223868
11758,-122.4332484,37.7239431,-122.4320741,37.725497
11759,-122.4324456,37.7235569,-122.433617,37.7220052
11760,-122.4324456,37.7235569,-122.4312688,37.7251166
11761,-122.4308404,37.7227978,-122.4300399,37.72241
11762,-122.4308404,37.7227978,-122.4320198,37.7212455
11763,-122.4308404,37.7227978,-122.4296688,37.7243472
11764,-122.4300399,37.72241,-122.429249,37.722026
11765,-122.4300399,37.72241,-122.4288656,37.7239689
11766,-122.4300399,37.72241,-122.4312144,37.7208602
11767,-122.429249,37.722026,-122.430412,37.720478
11768,-122.429249,37.722026,-122.4281125,37.7235394
11769,-122.4276403,37.7212633,-122.428813,37.7197131
11770,-122.4276403,37.7212633,-122.4264851,37.7228285
11771,-122.4276403,37.7212633,-122.426845,37.720882
11772,-122.426845,37.720882,-122.4256652,37.7224451
11773,-122.426845,37.720882,-122.4280158,37.7193335
11774,-122.426845,37.720882,-122.42604,37.7204994
11775,-122.42604,37.7204994,-122.4248735,37.7220689
11776,-122.42604,37.7204994,-122.4272165,37.718952
11777,-122.4223665,37.7280597,-122.422926,37.7279122
11778,-122.4139711,37.723608,-122.4129838,37.7238596
11779,-122.4139711,37.723608,-122.4149548,37.7233467
11780,-122.4163302,37.7302747,-122.4162408,37.7296131
11781,-122.4163302,37.7302747,-122.415781,37.730599
11782,-122.4162408,37.7296131,-122.417088,37.729538
11783,-122.4154674,37.7272065,-122.4152437,37.7266941
11784,-122.4154674,37.7272065,-122.4164522,37.7269446
11785,-122.4154674,37.7272065,-122.4144748,37.7274602
11786,-122.4058727,37.7952265,-122.40497,37.7953282
11787,-122.3834362,37.7357633,-122.3834666,37.7358899
11788,-122.3834362,37.7357633,-122.3834666,37.7358899
11789,-122.3834362,37.7357633,-122.3857264,37.7365653
11790,-122.3840664,37.7375386,-122.3836771,37.7366622
11791,-122.3882861,37.7400517,-122.3886883,37.7402822
11792,-122.3882861,37.7400517,-122.387719,37.7406757
11793,-122.397609,37.74535,-122.397043,37.745974
11794,-122.4533691,37.7367421,-122.4533085,37.7361418
11795,-122.4533691,37.7367421,-122.45162,37.7377576
11796,-122.4004526,37.7227992,-122.3999669,37.7216601
11797,-122.3772483,37.828024,-122.3775363,37.8272635
11798,-122.3772483,37.828024,-122.3767314,37.8278932
11799,-122.3772483,37.828024,-122.3771131,37.8283471
11800,-122.370947,37.8288081,-122.3697011,37.8293375
11801,-122.370947,37.8288081,-122.3702183,37.8300693
11802,-122.3697011,37.8293375,-122.3702183,37.8300693
11803,-122.3697011,37.8293375,-122.3685204,37.8298389
11804,-122.419444,37.7702305,-122.419912,37.770197
11805,-122.419444,37.7702305,-122.4197717,37.7706376
11806,-122.462333,37.745879,-122.4641939,37.7444651
11807,-122.4646391,37.7451373,-122.4652568,37.7450494
11808,-122.4646391,37.7451373,-122.4641939,37.7444651
11809,-122.4646391,37.7451373,-122.465196,37.7452152
11810,-122.466255,37.744967,-122.4675098,37.744862
11811,-122.466255,37.744967,-122.4652568,37.7450494
11812,-122.466255,37.744967,-122.4661642,37.7442903
11813,-122.415225,37.738418,-122.4153451,37.7371829
11814,-122.415225,37.738418,-122.415841,37.738452
11815,-122.415225,37.738418,-122.414613,37.738384
11816,-122.415225,37.738418,-122.4151621,37.7389388
11817,-122.4153451,37.7371829,-122.4147225,37.7371463
11818,-122.4153451,37.7371829,-122.4159622,37.7372192
11819,-122.4155533,37.734834,-122.415691,37.73329
11820,-122.4155533,37.734834,-122.4149343,37.7348021
11821,-122.4155533,37.734834,-122.4161744,37.734866
11822,-122.4150904,37.7415808,-122.4150411,37.7422005
11823,-122.4150904,37.7415808,-122.4144673,37.7415687
11824,-122.4150904,37.7415808,-122.415692,37.741609
11825,-122.4150904,37.7415808,-122.4151857,37.7403833
11826,-122.4151857,37.7403833,-122.4145659,37.7403532
11827,-122.4151857,37.7403833,-122.415787,37.7404125
11828,-122.4151857,37.7403833,-122.4152998,37.7389498
11829,-122.4458163,37.7824025,-122.4458626,37.7826078
11830,-122.4458163,37.7824025,-122.4444456,37.7825695
11831,-122.4458163,37.7824025,-122.4473735,37.7822421
11832,-122.4472729,37.7825285,-122.44744,37.7823509
11833,-122.4472729,37.7825285,-122.4474611,37.7844028
11834,-122.4472729,37.7825285,-122.4465812,37.7825098
11835,-122.4472729,37.7825285,-122.447265,37.782422
11836,-122.4230452,37.785486,-122.4244656,37.7854119
11837,-122.4230452,37.785486,-122.422951,37.7850196
11838,-122.4577478,37.7812643,-122.4577568,37.7813869
11839,-122.4577478,37.7812643,-122.4563089,37.7813295
11840,-122.4577478,37.7812643,-122.4588903,37.7812124
11841,-122.4563441,37.7814511,-122.4563089,37.7813295
11842,-122.4563441,37.7814511,-122.4566526,37.7814371
11843,-122.4563441,37.7814511,-122.4555513,37.7814929
11844,-122.4495446,37.7821337,-122.4437174,37.7827089
11845,-122.4495446,37.7821337,-122.4490643,37.7821419
11846,-122.4495446,37.7821337,-122.4500984,37.7820602
11847,-122.4458626,37.7826078,-122.4465812,37.7825098
11848,-122.4329037,37.7842053,-122.4329667,37.784523
11849,-122.4329037,37.7842053,-122.4312636,37.784424
11850,-122.4329037,37.7842053,-122.4345537,37.7840028
11851,-122.4299332,37.7848074,-122.4311627,37.7846539
11852,-122.4299332,37.7848074,-122.4311918,37.7847447
11853,-122.4264518,37.7850849,-122.4246895,37.7852826
11854,-122.4264518,37.7850849,-122.4279822,37.7848852
11855,-122.4491064,37.7823586,-122.4495691,37.7822523
11856,-122.5008238,37.7793817,-122.500817,37.7792878
11857,-122.5008238,37.7793817,-122.5008302,37.7794687
11858,-122.5008238,37.7793817,-122.5001355,37.7793476
11859,-122.5008238,37.7793817,-122.5019088,37.7795283
11860,-122.5018968,37.7793665,-122.5018898,37.7792669
11861,-122.5018968,37.7793665,-122.5019088,37.7795283
11862,-122.5018968,37.7793665,-122.5022176,37.7793519
11863,-122.5051058,37.7791671,-122.504034,37.7791682
11864,-122.5051058,37.7791671,-122.506178,37.7791193
11865,-122.5051058,37.7791671,-122.5051487,37.7797751
11866,-122.5051058,37.7791671,-122.5040414,37.7792707
11867,-122.506178,37.7791193,-122.5062349,37.7799038
11868,-122.5019088,37.7795283,-122.5021936,37.7795549
11869,-122.5019088,37.7795283,-122.5020323,37.7812304
11870,-122.5019088,37.7795283,-122.5008302,37.7794687
11871,-122.445656,37.7151456,-122.4458298,37.715264
11872,-122.445656,37.7151456,-122.444936,37.714577
11873,-122.448108,37.713211,-122.447409,37.71265
11874,-122.448108,37.713211,-122.448825,37.712647
11875,-122.448108,37.713211,-122.4489197,37.7138621
11876,-122.451906,37.710231,-122.45253,37.710731
11877,-122.451906,37.710231,-122.450884,37.709413
11878,-122.4540713,37.7085173,-122.4540658,37.7083396
11879,-122.4126432,37.7745872,-122.4121657,37.7742034
11880,-122.4126432,37.7745872,-122.4111001,37.7758045
11881,-122.4121657,37.7742034,-122.4106205,37.7754205
11882,-122.4110973,37.7733374,-122.4106972,37.7730184
11883,-122.4110973,37.7733374,-122.4095431,37.7745615
11884,-122.4106972,37.7730184,-122.411897,37.772073
11885,-122.406233,37.7694502,-122.4049953,37.7697218
11886,-122.406233,37.7694502,-122.4057325,37.7684859
11887,-122.3749122,37.823172,-122.3760976,37.8226478
11888,-122.3749122,37.823172,-122.375046,37.8236262
11889,-122.3749122,37.823172,-122.3741032,37.8235603
11890,-122.3727155,37.8241695,-122.3741032,37.8235603
11891,-122.3727155,37.8241695,-122.3733817,37.8251659
11892,-122.3727155,37.8241695,-122.3699791,37.8252626
11893,-122.3699791,37.8252626,-122.3677434,37.8218811
11894,-122.3699791,37.8252626,-122.3690368,37.8256513
11895,-122.3690368,37.8256513,-122.3684268,37.8247453
11896,-122.3690368,37.8256513,-122.3688537,37.8257285
11897,-122.3688537,37.8257285,-122.3676655,37.826263
11898,-122.3676655,37.826263,-122.3670735,37.8254103
11899,-122.3676655,37.826263,-122.3654358,37.8261137
11900,-122.4185692,37.7436851,-122.418912,37.743825
11901,-122.4198071,37.7418324,-122.4207003,37.7421939
11902,-122.4198071,37.7418324,-122.4200922,37.7413945
11903,-122.4200922,37.7413945,-122.4209842,37.7417544
11904,-122.4375842,37.7740774,-122.4376756,37.7740658
11905,-122.4375842,37.7740774,-122.4359614,37.774284
11906,-122.43796,37.7759414,-122.4380525,37.7759296
11907,-122.43796,37.7759414,-122.4363382,37.7761472
11908,-122.4383359,37.777806,-122.4384292,37.7777945
11909,-122.4387112,37.7796675,-122.438806,37.779656
11910,-122.4387112,37.7796675,-122.4389004,37.7806028
11911,-122.4389004,37.7806028,-122.4389949,37.7805911
11912,-122.4394665,37.7833875,-122.4395529,37.7833764
11913,-122.4394665,37.7833875,-122.4395694,37.7838984
11914,-122.4394665,37.7833875,-122.4394394,37.7832528
11915,-122.4395529,37.7833764,-122.4395265,37.7832417
11916,-122.4410012,37.7907581,-122.4393321,37.7909704
11917,-122.4419222,37.795323,-122.4402547,37.7955349
11918,-122.4438106,37.8046451,-122.4440017,37.8055868
11919,-122.446383,37.711436,-122.446091,37.711592
11920,-122.446383,37.711436,-122.4461803,37.7110381
11921,-122.4461803,37.7110381,-122.4474739,37.7105827
11922,-122.4452173,37.7092591,-122.4435863,37.7097421
11923,-122.3748442,37.8243135,-122.3744845,37.8238574
11924,-122.3908445,37.7111298,-122.3908372,37.7112363
11925,-122.3908445,37.7111298,-122.3908983,37.7103454
11926,-122.3908445,37.7111298,-122.3904318,37.7111294
11927,-122.3908445,37.7111298,-122.3926218,37.7112434
11928,-122.3940207,37.7113938,-122.3946756,37.7112241
11929,-122.3940207,37.7113938,-122.394763,37.7113179
11930,-122.3940207,37.7113938,-122.3926248,37.7113244
11931,-122.3946756,37.7112241,-122.3946935,37.7112466
11932,-122.3946756,37.7112241,-122.3946084,37.7111562
11933,-122.3946756,37.7112241,-122.3948396,37.7110394
11934,-122.3948396,37.7110394,-122.3946084,37.7111562
11935,-122.3948396,37.7110394,-122.3944168,37.7089109
11936,-122.3948396,37.7110394,-122.3965098,37.7110036
11937,-122.3944168,37.7089109,-122.3932625,37.7090778
11938,-122.3908983,37.7103454,-122.3926018,37.7091616
11939,-122.3946084,37.7111562,-122.3926594,37.711247
11940,-122.4710351,37.749776,-122.4717821,37.7488408
11941,-122.4710351,37.749776,-122.470631,37.7488267
11942,-122.4710351,37.749776,-122.4710176,37.7504821
11943,-122.4717821,37.7488408,-122.4716363,37.746977
11944,-122.4603051,37.7703799,-122.4607035,37.7674405
11945,-122.4603051,37.7703799,-122.4592216,37.7711783
11946,-122.3710629,37.8132388,-122.3714668,37.8160761
11947,-122.3710629,37.8132388,-122.3675842,37.8111121
11948,-122.4301762,37.7108876,-122.429269,37.709615
11949,-122.4301762,37.7108876,-122.4314009,37.7106784
11950,-122.4301762,37.7108876,-122.4281896,37.709957
11951,-122.4049953,37.7697218,-122.4044507,37.7697593
11952,-122.404757,37.7672565,-122.404633,37.7659639
11953,-122.4040206,37.7595642,-122.4038926,37.7589803
11954,-122.4038926,37.7589803,-122.4038432,37.7579705
11955,-122.4038432,37.7579705,-122.4039239,37.7580613
11956,-122.4035519,37.7544754,-122.4040595,37.7569947
11957,-122.4556236,37.7288401,-122.455625,37.7284719
11958,-122.4556236,37.7288401,-122.4557855,37.7299603
11959,-122.450024,37.719021,-122.4493019,37.7201484
11960,-122.4493019,37.7201484,-122.4486977,37.7210549
11961,-122.4355795,37.7115873,-122.4352922,37.7109134
11962,-122.4355795,37.7115873,-122.4379419,37.7117731
11963,-122.4352922,37.7109134,-122.4350126,37.7102464
11964,-122.4352922,37.7109134,-122.4342181,37.7113843
11965,-122.4350126,37.7102464,-122.4336404,37.7108324
11966,-122.434437,37.7088963,-122.4324895,37.709733
11967,-122.4570188,37.7404233,-122.4549325,37.741783
11968,-122.4692929,37.7449476,-122.4691826,37.743342
11969,-122.4691826,37.743342,-122.4690534,37.7414775
11970,-122.4691826,37.743342,-122.4702341,37.743296
11971,-122.4706153,37.7638603,-122.4704901,37.7620586
11972,-122.4706153,37.7638603,-122.4707429,37.7656967
11973,-122.4706153,37.7638603,-122.4716825,37.7638132
11974,-122.4703559,37.7601289,-122.4714257,37.7600817
11975,-122.4703559,37.7601289,-122.4702958,37.7592635
11976,-122.4703559,37.7601289,-122.4704812,37.7619309
11977,-122.4719349,37.7826118,-122.4718013,37.7807489
11978,-122.4719349,37.7826118,-122.4723976,37.7825913
11979,-122.4715248,37.7768937,-122.4713911,37.7750296
11980,-122.4715248,37.7768937,-122.4719866,37.7768727
11981,-122.4713911,37.7750296,-122.4718527,37.7750086
11982,-122.4695653,37.7489068,-122.470631,37.7488267
11983,-122.457399,37.797068,-122.4589204,37.7972197
11984,-122.457399,37.797068,-122.4564124,37.7983594
11985,-122.457399,37.797068,-122.4580322,37.7973324
11986,-122.4564124,37.7983594,-122.4567273,37.7985135
11987,-122.4529344,37.8019986,-122.4534577,37.8011852
11988,-122.4529344,37.8019986,-122.4516371,37.8014674
11989,-122.4529344,37.8019986,-122.4521596,37.8027659
11990,-122.4529344,37.8019986,-122.4525279,37.8025673
11991,-122.4519971,37.8020604,-122.4515081,37.8018645
11992,-122.4562821,37.7554542,-122.4601849,37.7537458
11993,-122.4562821,37.7554542,-122.459645,37.7541681
11994,-122.4601849,37.7537458,-122.459645,37.7541681
11995,-122.4401514,37.7618522,-122.4400895,37.761187
11996,-122.4261067,37.7301385,-122.428343,37.7300263
11997,-122.4371743,37.7215766,-122.4364955,37.7224709
11998,-122.4355991,37.7208323,-122.434796,37.7204502
11999,-122.4355991,37.7208323,-122.4344171,37.7223868
12000,-122.434796,37.7204502,-122.433617,37.7220052
12001,-122.4331957,37.7196879,-122.432385,37.719298
12002,-122.4331957,37.7196879,-122.4320198,37.7212455
12003,-122.432385,37.719298,-122.4312144,37.7208602
12004,-122.432385,37.719298,-122.431597,37.7189221
12005,-122.431597,37.7189221,-122.430412,37.720478
12006,-122.4299914,37.7181538,-122.428813,37.7197131
12007,-122.4299914,37.7181538,-122.4291951,37.7177747
12008,-122.4291951,37.7177747,-122.4302194,37.7163998
12009,-122.4291951,37.7177747,-122.4283918,37.717389
12010,-122.4291951,37.7177747,-122.4280158,37.7193335
12011,-122.4283918,37.717389,-122.429255,37.716213
12012,-122.4283918,37.717389,-122.4272165,37.718952
12013,-122.4741343,37.734585,-122.4739865,37.7324155
12014,-122.4741343,37.734585,-122.4732518,37.7346094
12015,-122.4741343,37.734585,-122.4750634,37.7345594
12016,-122.4739865,37.7324155,-122.4742163,37.7321209
12017,-122.4682399,37.7400331,-122.4676328,37.7415126
12018,-122.4682399,37.7400331,-122.4691999,37.7398619
12019,-122.4691999,37.7398619,-122.4685918,37.7414978
12020,-122.4691999,37.7398619,-122.4699961,37.7395715
12021,-122.4699961,37.7395715,-122.4711006,37.7395174
12022,-122.4699961,37.7395715,-122.4701135,37.7414299
12023,-122.4711006,37.7395174,-122.47124,37.741381
12024,-122.4743641,37.7393716,-122.4753787,37.7393284
12025,-122.4743641,37.7393716,-122.4745108,37.7412372
12026,-122.4765247,37.739278,-122.4766549,37.7411426
12027,-122.4765247,37.739278,-122.477596,37.7392312
12028,-122.477596,37.7392312,-122.4786665,37.7391844
12029,-122.477596,37.7392312,-122.477726,37.7410954
12030,-122.4786665,37.7391844,-122.4787965,37.7410481
12031,-122.4786665,37.7391844,-122.4785367,37.7373261
12032,-122.4925912,37.7385731,-122.4936732,37.7385227
12033,-122.4925912,37.7385731,-122.4927217,37.7404337
12034,-122.4936732,37.7385227,-122.4937932,37.7403864
12035,-122.4936732,37.7385227,-122.4935552,37.736724
12036,-122.4936732,37.7385227,-122.494122,37.7385029
12037,-122.4968777,37.7383813,-122.4970082,37.7402446
12038,-122.4968777,37.7383813,-122.4979473,37.7383342
12039,-122.4979473,37.7383342,-122.4990186,37.7382869
12040,-122.4979473,37.7383342,-122.4980781,37.7401974
12041,-122.4990186,37.7382869,-122.4991492,37.7401501
12042,-122.5022344,37.7381451,-122.5033075,37.7380978
12043,-122.5022344,37.7381451,-122.5021035,37.7362791
12044,-122.5022344,37.7381451,-122.502365,37.7400082
12045,-122.5033075,37.7380978,-122.5034379,37.7399609
12046,-122.4607525,37.7270355,-122.4608015,37.7260622
12047,-122.4607525,37.7270355,-122.4618261,37.726835
12048,-122.4607525,37.7270355,-122.4604749,37.726993
12049,-122.4608015,37.7260622,-122.4612297,37.7249582
12050,-122.4608015,37.7260622,-122.4618269,37.7263476
12051,-122.4612297,37.7249582,-122.461267,37.7236427
12052,-122.4612297,37.7249582,-122.4601126,37.724724
12053,-122.4612297,37.7249582,-122.4622657,37.7252122
12054,-122.4612297,37.7249582,-122.4600297,37.7247704
12055,-122.4621229,37.7263443,-122.4618269,37.7263476
12056,-122.4618269,37.7263476,-122.4618261,37.726835
12057,-122.4618261,37.726835,-122.4621278,37.7268321
12058,-122.462068,37.750274,-122.4622786,37.7509929
12059,-122.4011883,37.7265634,-122.4018948,37.7269462
12060,-122.3931928,37.7220467,-122.3950425,37.7230814
12061,-122.3931928,37.7220467,-122.3926261,37.7226702
12062,-122.4220908,37.7422007,-122.4220187,37.7423122
12063,-122.4220908,37.7422007,-122.4209842,37.7417544
12064,-122.4209842,37.7417544,-122.4207003,37.7421939
12065,-122.4176493,37.7405031,-122.4170269,37.7404728
12066,-122.4170269,37.7404728,-122.4169436,37.7416662
12067,-122.415787,37.7404125,-122.415692,37.741609
12068,-122.4139236,37.7403219,-122.4138417,37.7415218
12069,-122.4139236,37.7403219,-122.4145659,37.7403532
12070,-122.405075,37.7482176,-122.4049523,37.7481736
12071,-122.407444,37.7423622,-122.4074598,37.7423374
12072,-122.407444,37.7423622,-122.4060566,37.744093
12073,-122.407444,37.7423622,-122.4077619,37.7423138
12074,-122.4060566,37.744093,-122.4068939,37.7442996
12075,-122.4359802,37.7994263,-122.4376246,37.7992147
12076,-122.4359802,37.7994263,-122.4360562,37.7998022
12077,-122.4359802,37.7994263,-122.4349286,37.7995616
12078,-122.4376246,37.7992147,-122.4377013,37.7995927
12079,-122.4985769,37.7626258,-122.4987056,37.7644624
12080,-122.4985769,37.7626258,-122.4996481,37.7625785
12081,-122.4983153,37.7588945,-122.4993864,37.7588472
12082,-122.4998906,37.78134,-122.4997552,37.7794742
12083,-122.4998906,37.78134,-122.5009626,37.7812905
12084,-122.4998906,37.78134,-122.4988209,37.7813886
12085,-122.4994757,37.7756238,-122.4993401,37.7737571
12086,-122.4994757,37.7756238,-122.5005474,37.7755755
12087,-122.4993401,37.7737571,-122.4992046,37.7718897
12088,-122.4993401,37.7737571,-122.5004118,37.7737083
12089,-122.4971389,37.7421114,-122.4970082,37.7402446
12090,-122.4971389,37.7421114,-122.498209,37.7420642
12091,-122.4971389,37.7421114,-122.498209,37.7420642
12092,-122.4970082,37.7402446,-122.4980781,37.7401974
12093,-122.4966174,37.7346678,-122.497687,37.7346224
12094,-122.4966174,37.7346678,-122.4965684,37.7338879
12095,-122.4760746,37.7636193,-122.4759487,37.7618173
12096,-122.4760746,37.7636193,-122.4762061,37.7655015
12097,-122.4760746,37.7636193,-122.4771362,37.7635724
12098,-122.475813,37.759888,-122.4767775,37.7598455
12099,-122.475813,37.759888,-122.4759399,37.7616994
12100,-122.47502,37.7486953,-122.4759993,37.7486553
12101,-122.4746411,37.7431024,-122.4756078,37.7430602
12102,-122.4746411,37.7431024,-122.474638,37.7430574
12103,-122.4746411,37.7431024,-122.4746435,37.7431542
12104,-122.4745108,37.7412372,-122.4755083,37.7411932
12105,-122.4745108,37.7412372,-122.474638,37.7430574
12106,-122.4773927,37.7823627,-122.4772586,37.7805015
12107,-122.476981,37.7766462,-122.4768467,37.7747812
12108,-122.4768467,37.7747812,-122.4767122,37.7729132
12109,-122.4638469,37.7258799,-122.4634943,37.7257449
12110,-122.4638469,37.7258799,-122.4638105,37.7259382
12111,-122.4636008,37.7277376,-122.4639432,37.7282345
12112,-122.4636008,37.7277376,-122.4645665,37.72615
12113,-122.4636008,37.7277376,-122.4638105,37.7259382
12114,-122.4380059,37.8025629,-122.4397198,37.8015491
12115,-122.4380059,37.8025629,-122.4374976,37.8015831
12116,-122.4380059,37.8025629,-122.438776,37.802977
12117,-122.4380059,37.8025629,-122.4374556,37.8031147
12118,-122.438776,37.802977,-122.4399592,37.8027338
12119,-122.438776,37.802977,-122.4394049,37.8040689
12120,-122.4460892,37.7787549,-122.4470247,37.7786356
12121,-122.4496467,37.7230364,-122.4496527,37.722909
12122,-122.4541148,37.7234502,-122.4541116,37.7240193
12123,-122.4541148,37.7234502,-122.4551511,37.7236668
12124,-122.4541148,37.7234502,-122.454124,37.7218548
12125,-122.4541148,37.7234502,-122.4528656,37.7232356
12126,-122.4541148,37.7234502,-122.4551507,37.7236077
12127,-122.4551511,37.7236668,-122.4552755,37.723693
12128,-122.4551511,37.7236668,-122.4551507,37.7236077
12129,-122.4571644,37.724099,-122.4573197,37.7241338
12130,-122.4571644,37.724099,-122.457182,37.7218429
12131,-122.4645665,37.72615,-122.4649501,37.7262857
12132,-122.4681403,37.7290478,-122.46807,37.7289162
12133,-122.4681403,37.7290478,-122.4682325,37.7292134
12134,-122.4681403,37.7290478,-122.4671273,37.7304988
12135,-122.4705136,37.7304708,-122.4716672,37.7310323
12136,-122.4705136,37.7304708,-122.4701279,37.7303049
12137,-122.4705136,37.7304708,-122.4716867,37.7309191
12138,-122.4716672,37.7310323,-122.4719731,37.7311644
12139,-122.4716672,37.7310323,-122.471655,37.7311439
12140,-122.4716672,37.7310323,-122.4716867,37.7309191
12141,-122.4722228,37.7312273,-122.4719712,37.7310527
12142,-122.4722228,37.7312273,-122.4721549,37.7308977
12143,-122.4722228,37.7312273,-122.4723921,37.731089
12144,-122.4722228,37.7312273,-122.4719731,37.7311644
12145,-122.4742163,37.7321209,-122.4749083,37.7324357
12146,-122.4760632,37.7326931,-122.4759508,37.7310986
12147,-122.4760632,37.7326931,-122.4769708,37.7326532
12148,-122.4760632,37.7326931,-122.4761941,37.7345714
12149,-122.4769708,37.7326532,-122.4778992,37.7326124
12150,-122.4769708,37.7326532,-122.4768649,37.7311237
12151,-122.4769708,37.7326532,-122.4771021,37.734548
12152,-122.4778992,37.7326124,-122.4772525,37.7311272
12153,-122.4778992,37.7326124,-122.4780042,37.7345291
12154,-122.4778992,37.7326124,-122.4783709,37.7325917
12155,-122.4836512,37.7323597,-122.4835619,37.7310865
12156,-122.4836512,37.7323597,-122.4837758,37.7342842
12157,-122.4836512,37.7323597,-122.4845323,37.732321
12158,-122.4845323,37.732321,-122.4844403,37.7310188
12159,-122.4845323,37.732321,-122.4846681,37.7342447
12160,-122.4845323,37.732321,-122.485412,37.7322823
12161,-122.485412,37.7322823,-122.4853189,37.730951
12162,-122.485412,37.7322823,-122.4855466,37.7342058
12163,-122.485412,37.7322823,-122.4862948,37.7322435
12164,-122.4862948,37.7322435,-122.4871742,37.7322049
12165,-122.4862948,37.7322435,-122.4864281,37.7341672
12166,-122.4862948,37.7322435,-122.4862004,37.7308831
12167,-122.4871742,37.7322049,-122.4870783,37.7308226
12168,-122.4871742,37.7322049,-122.4873074,37.7341287
12169,-122.4871742,37.7322049,-122.4880557,37.7321662
12170,-122.4880557,37.7321662,-122.4879696,37.7309675
12171,-122.4880557,37.7321662,-122.488194,37.7340905
12172,-122.4880557,37.7321662,-122.4889179,37.7321283
12173,-122.4889179,37.7321283,-122.4890498,37.7340498
12174,-122.4889179,37.7321283,-122.489768,37.7320912
12175,-122.4889179,37.7321283,-122.4888548,37.7312098
12176,-122.4914547,37.7320168,-122.4913646,37.7307178
12177,-122.4914547,37.7320168,-122.4923034,37.7319795
12178,-122.4914547,37.7320168,-122.4906145,37.7320537
12179,-122.4943265,37.7318906,-122.4942071,37.7301955
12180,-122.4943265,37.7318906,-122.4979205,37.7313152
12181,-122.4943265,37.7318906,-122.4951628,37.7318539
12182,-122.4354366,37.7238735,-122.4364135,37.7238059
12183,-122.4354366,37.7238735,-122.4359864,37.723147
12184,-122.4364135,37.7238059,-122.4359864,37.723147
12185,-122.4364135,37.7238059,-122.4370468,37.7237401
12186,-122.4370468,37.7237401,-122.4373422,37.7237147
12187,-122.4370468,37.7237401,-122.4360641,37.723043
12188,-122.4409565,37.7627477,-122.442187,37.7627206
12189,-122.4382262,37.8052442,-122.4398794,37.806112
12190,-122.4382262,37.8052442,-122.4374173,37.8061178
12191,-122.4382262,37.8052442,-122.4381617,37.8049375
12192,-122.4478094,37.7417902,-122.4459575,37.7412125
12193,-122.4478094,37.7417902,-122.4495368,37.7420569
12194,-122.4478094,37.7417902,-122.4471639,37.7418876
12195,-122.478289,37.792414,-122.4784158,37.7926536
12196,-122.4790082,37.7926141,-122.4792669,37.7928844
12197,-122.4516371,37.8014674,-122.4514042,37.8018228
12198,-122.4502497,37.8010173,-122.4506784,37.8011597
12199,-122.4803592,37.7634301,-122.4804874,37.7652666
12200,-122.4803592,37.7634301,-122.479288,37.7634774
12201,-122.480098,37.7596988,-122.480225,37.7615086
12202,-122.480098,37.7596988,-122.4790276,37.7597461
12203,-122.4793174,37.7485092,-122.4803874,37.748462
12204,-122.4793174,37.7485092,-122.4782467,37.7485563
12205,-122.4789268,37.7429137,-122.4789227,37.7428544
12206,-122.4789268,37.7429137,-122.4789299,37.7429587
12207,-122.4789268,37.7429137,-122.4793618,37.7428942
12208,-122.4789268,37.7429137,-122.4780714,37.7429513
12209,-122.4787965,37.7410481,-122.477726,37.7410954
12210,-122.4787965,37.7410481,-122.4789227,37.7428544
12211,-122.4819959,37.7868589,-122.4820222,37.78676
12212,-122.481678,37.7821678,-122.4815439,37.7803073
12213,-122.481678,37.7821678,-122.480608,37.7822166
12214,-122.4812661,37.7764519,-122.4811316,37.7745861
12215,-122.4812661,37.7764519,-122.4801934,37.7765005
12216,-122.4811316,37.7745861,-122.4800581,37.7746349
12217,-122.4811316,37.7745861,-122.480997,37.7727177
12218,-122.4780042,37.7345291,-122.4771021,37.734548
12219,-122.4780042,37.7345291,-122.4793852,37.7344794
12220,-122.5007176,37.7625313,-122.5008463,37.7643679
12221,-122.5007176,37.7625313,-122.4996481,37.7625785
12222,-122.500456,37.7587999,-122.4993864,37.7588472
12223,-122.4996718,37.7476092,-122.4986012,37.7476565
12224,-122.49928,37.7420171,-122.4991492,37.7401501
12225,-122.49928,37.7420171,-122.498209,37.7420642
12226,-122.49928,37.7420171,-122.498209,37.7420642
12227,-122.49928,37.7420171,-122.5003555,37.7420419
12228,-122.49928,37.7420171,-122.4996543,37.7420006
12229,-122.4991492,37.7401501,-122.4980781,37.7401974
12230,-122.5020323,37.7812304,-122.5009626,37.7812905
12231,-122.5016184,37.7755264,-122.501483,37.7736595
12232,-122.5016184,37.7755264,-122.5005474,37.7755755
12233,-122.501483,37.7736595,-122.5013475,37.7717919
12234,-122.501483,37.7736595,-122.5004118,37.7737083
